CZ500224;CZ3110;Praha 10
CZ500259;CZ3804;Veřovice
CZ500291;CZ3807;Vřesina
CZ500496;CZ3805;Olomouc
CZ500526;CZ3805;Bělkovice-Lašťany
CZ500623;CZ3805;Bílá Lhota
CZ500801;CZ3805;Blatec
CZ500852;CZ3805;Bohuňovice
CZ500861;CZ3805;Bouzov
CZ500879;CZ3805;Bystročice
CZ501298;CZ3510;Ústí nad Labem-Severní Terasa
CZ501476;CZ3805;Dlouhá Loučka
CZ501646;CZ3805;Dolany
CZ501751;CZ3805;Drahanovice
CZ501794;CZ3805;Dub nad Moravou
CZ501841;CZ3805;Grygov
CZ502081;CZ3510;Ústí nad Labem-Neštěmice
CZ502146;CZ3805;Hlubočky
CZ502235;CZ3805;Hněvotín
CZ502316;CZ3510;Ústí nad Labem-Střekov
CZ502405;CZ3805;Hnojice
CZ502545;CZ3805;Horka nad Moravou
CZ502839;CZ3805;Cholina
CZ503142;CZ3805;Jívová
CZ503304;CZ3805;Kožušany-Tážaly
CZ503410;CZ3208;Žitovlice
CZ503444;CZ3805;Litovel
CZ503622;CZ3805;Luká
CZ503657;CZ3805;Lutín
CZ503738;CZ3805;Majetín
CZ503916;CZ3410;Kostelec
CZ503941;CZ3805;Libavá
CZ504246;CZ3805;Mladeč
CZ504301;CZ3603;Dřenice
CZ504441;CZ3805;Náklo
CZ504505;CZ3805;Náměšť na Hané
CZ504785;CZ3805;Paseka
CZ504807;CZ3603;Lány
CZ504921;CZ3603;Třibřichy
CZ504955;CZ3603;Dvakačovice
CZ505005;CZ3603;Bítovany
CZ505013;CZ3805;Příkazy
CZ505030;CZ3603;Dolní Bezděkov
CZ505081;CZ3805;Senice na Hané
CZ505099;CZ3605;Červená Hora
CZ505111;CZ3805;Slatinice
CZ505145;CZ3609;Březová nad Svitavou
CZ505161;CZ3805;Štěpánov
CZ505188;CZ3805;Šternberk
CZ505218;CZ3805;Šumvald
CZ505269;CZ3805;Těšetice
CZ505293;CZ3805;Troubelice
CZ505366;CZ3805;Tršice
CZ505391;CZ3609;Bělá u Jevíčka
CZ505501;CZ3805;Újezd
CZ505528;CZ3506;Jenčice
CZ505587;CZ3805;Uničov
CZ505609;CZ3805;Velká Bystřice
CZ505650;CZ3805;Velký Týnec
CZ505668;CZ3805;Velký Újezd
CZ505781;CZ3209;Zápy
CZ505862;CZ3805;Žerotín
CZ505927;CZ3806;Opava
CZ506192;CZ3806;Bohuslavice
CZ506214;CZ3806;Bolatice
CZ506320;CZ3806;Brumovice
CZ506451;CZ3806;Březová
CZ506460;CZ3806;Budišov nad Budišovkou
CZ506486;CZ3403;Boží Dar
CZ506494;CZ3403;Nové Hamry
CZ506621;CZ3403;Čichalov
CZ506664;CZ3408;Skořice
CZ506699;CZ3703;Otmarov
CZ506702;CZ3806;Dolní Benešov
CZ506711;CZ3807;Dolní Lhota
CZ506729;CZ3707;Dvorce
CZ506737;CZ3708;Chvalčov
CZ506753;CZ3806;Háj ve Slezsku
CZ506761;CZ3709;Alojzov
CZ506770;CZ3709;Seloutky
CZ507016;CZ3806;Hlučín
CZ507091;CZ3802;Nýdek
CZ507105;CZ3806;Hněvošice
CZ507113;CZ3806;Holasovice
CZ507181;CZ3802;Pržno
CZ507237;CZ3802;Komorní Lhotka
CZ507261;CZ3806;Hrabyně
CZ507270;CZ3806;Hradec nad Moravicí
CZ507334;CZ3806;Chuchelná
CZ507377;CZ3806;Jakartovice
CZ507423;CZ3802;Janovice
CZ507458;CZ3802;Košařiska
CZ507504;CZ3806;Kobeřice
CZ507547;CZ3802;Milíkov
CZ507580;CZ3806;Kravaře
CZ507610;CZ3303;Doňov
CZ507628;CZ3303;Pleše
CZ507644;CZ3303;Újezdec
CZ507652;CZ3303;Višňová
CZ507695;CZ3303;Záhoří
CZ507717;CZ3303;Peč
CZ507733;CZ3303;Březina
CZ507784;CZ3303;Ratiboř
CZ507920;CZ3806;Litultovice
CZ507971;CZ3806;Ludgeřovice
CZ508004;CZ3303;Roseč
CZ508128;CZ3806;Markvartovice
CZ508144;CZ3806;Melč
CZ508152;CZ3303;Střížovice
CZ508357;CZ3303;Kostelní Vydří
CZ508373;CZ3806;Mokré Lazce
CZ508501;CZ3303;Lužnice
CZ508683;CZ3303;Záblatí
CZ509078;CZ3303;Plavsko
CZ509108;CZ3303;Kostelní Radouň
CZ509116;CZ3303;Červený Hrádek
CZ509141;CZ3303;Dvory nad Lužnicí
CZ509191;CZ3303;Cep
CZ509388;CZ3304;Arneštovice
CZ509418;CZ3304;Bořetín
CZ509574;CZ3806;Oldřišov
CZ509612;CZ3806;Otice
CZ509621;CZ3305;Předotice
CZ509647;CZ3806;Píšť
CZ509736;CZ3806;Pustá Polom
CZ509752;CZ3305;Křižanov
CZ509841;CZ3806;Raduň
CZ510068;CZ3307;Čečelovice
CZ510131;CZ3806;Skřipov
CZ510289;CZ3806;Slavkov
CZ510297;CZ3806;Služovice
CZ510343;CZ3806;Stěbořice
CZ510378;CZ3806;Sudice
CZ510432;CZ3806;Šilheřovice
CZ510483;CZ3806;Štěpánkovice
CZ510491;CZ3806;Štítina
CZ510556;CZ3710;Láz
CZ510645;CZ3710;Kojatín
CZ510882;CZ3807;Velká Polom
CZ510891;CZ3806;Velké Heraltice
CZ510939;CZ3806;Velké Hoštice
CZ510980;CZ3710;Ocmanice
CZ511021;CZ3806;Vítkov
CZ511081;CZ3710;Sedlec
CZ511161;CZ3806;Vršovice
CZ511242;CZ3710;Vícenice u Náměště nad Oslavou
CZ511307;CZ3710;Rácovice
CZ511382;CZ3808;Přerov
CZ511412;CZ3714;Oslavička
CZ511587;CZ3409;Josefov
CZ511633;CZ3802;Bocanovice
CZ511935;CZ3802;Bukovec
CZ511951;CZ3802;Dolní Lomná
CZ511986;CZ3802;Horní Lomná
CZ512028;CZ3802;Písek
CZ512176;CZ3802;Hrádek
CZ512184;CZ3802;Metylovice
CZ512192;CZ3802;Horní Domaslavice
CZ512231;CZ3808;Bělotín
CZ512281;CZ3808;Beňov
CZ512401;CZ3808;Bezuchov
CZ512532;CZ3808;Bochoř
CZ512745;CZ3806;Těškovice
CZ512800;CZ3808;Brodek u Přerova
CZ512826;CZ3808;Buk
CZ512869;CZ3806;Strahovice
CZ512877;CZ3808;Býškovice
CZ512893;CZ3806;Nové Lublice
CZ512907;CZ3806;Kyjovice
CZ512923;CZ3806;Chlebičov
CZ512974;CZ3806;Bělá
CZ512982;CZ3808;Citov
CZ512991;CZ3203;Drnek
CZ513032;CZ3203;Kamenný Most
CZ513041;CZ3203;Lhota
CZ513059;CZ3808;Čelechovice
CZ513067;CZ3808;Černotín
CZ513075;CZ3203;Hobšovice
CZ513105;CZ3808;Dobrčice
CZ513113;CZ3203;Malé Přítočno
CZ513130;CZ3203;Dolany
CZ513148;CZ3204;Polní Voděrady
CZ513164;CZ3204;Ždánice
CZ513181;CZ3204;Dománovice
CZ513199;CZ3808;Dolní Újezd
CZ513202;CZ3204;Zalešany
CZ513211;CZ3808;Domaželice
CZ513229;CZ3808;Dřevohostice
CZ513237;CZ3204;Polní Chrčice
CZ513261;CZ3204;Žabonosy
CZ513270;CZ3204;Lipec
CZ513288;CZ3204;Mrzky
CZ513369;CZ3204;Přehvozdí
CZ513393;CZ3204;Přistoupim
CZ513415;CZ3204;Kbel
CZ513423;CZ3204;Pašinka
CZ513431;CZ3210;Chýnice
CZ513458;CZ3210;Vestec
CZ513482;CZ3201;Vysoký Újezd
CZ513491;CZ3808;Horní Moštěnice
CZ513504;CZ3211;Dlouhá Lhota
CZ513512;CZ3211;Zduchovice
CZ513521;CZ3211;Lešetice
CZ513539;CZ3211;Velká Lečice
CZ513547;CZ3211;Příčovy
CZ513555;CZ3211;Kotenčice
CZ513571;CZ3211;Občov
CZ513580;CZ3211;Hudčice
CZ513628;CZ3209;Klokočná
CZ513636;CZ3808;Hrabůvka
CZ513644;CZ3209;Zlatá
CZ513661;CZ3302;Nová Ves
CZ513695;CZ3701;Horní Smržov
CZ513709;CZ3701;Roubanina
CZ513717;CZ3602;Urbanice
CZ513733;CZ3808;Hradčany
CZ513750;CZ3808;Hranice
CZ513768;CZ3808;Hustopeče nad Bečvou
CZ513873;CZ3808;Jindřichov
CZ513890;CZ3501;Skalka u Doks
CZ514047;CZ3808;Klokočí
CZ514055;CZ3808;Kojetín
CZ514152;CZ3808;Kokory
CZ514161;CZ3501;Luka
CZ514195;CZ3501;Ždírec
CZ514276;CZ3501;Pertoltice pod Ralskem
CZ514446;CZ3808;Lazníčky
CZ514471;CZ3808;Lazníky
CZ514497;CZ3808;Lhota
CZ514527;CZ3808;Lhotka
CZ514705;CZ3808;Lipník nad Bečvou
CZ514772;CZ3808;Lipová
CZ514802;CZ3808;Líšná
CZ515191;CZ3808;Lobodice
CZ515329;CZ3808;Malhotice
CZ515418;CZ3808;Milenov
CZ515477;CZ3808;Milotice nad Bečvou
CZ515787;CZ3808;Nelešovice
CZ515825;CZ3808;Oldřichov
CZ516201;CZ3808;Opatovice
CZ516350;CZ3808;Oprostovice
CZ516619;CZ3808;Osek nad Bečvou
CZ516635;CZ3808;Paršovice
CZ516686;CZ3808;Partutovice
CZ516694;CZ3808;Pavlovice u Přerova
CZ516864;CZ3808;Podolí
CZ516899;CZ3808;Polkovice
CZ516911;CZ3808;Polom
CZ517101;CZ3808;Potštát
CZ517151;CZ3808;Prosenice
CZ517208;CZ3808;Provodovice
CZ517224;CZ3808;Přestavlky
CZ517275;CZ3808;Radíkov
CZ517321;CZ3808;Radkova Lhota
CZ517437;CZ3808;Radkovy
CZ517445;CZ3808;Radotín
CZ517534;CZ3808;Radslavice
CZ517569;CZ3808;Radvanice
CZ517585;CZ3808;Rakov
CZ517607;CZ3808;Rokytnice
CZ517615;CZ3808;Rouské
CZ517666;CZ3808;Říkovice
CZ517747;CZ3808;Skalička
CZ517836;CZ3808;Sobíšky
CZ517844;CZ3808;Soběchleby
CZ517887;CZ3808;Stará Ves
CZ517909;CZ3808;Střítež nad Ludinou
CZ518026;CZ3808;Sušice
CZ519031;CZ3808;Teplice nad Bečvou
CZ519146;CZ3808;Tovačov
CZ519651;CZ3808;Troubky
CZ520047;CZ3808;Tučín
CZ520306;CZ3808;Ústí
CZ520420;CZ3808;Veselíčko
CZ521531;CZ3808;Všechovice
CZ522775;CZ3808;Zámrsky
CZ523453;CZ3808;Žákovice
CZ523640;CZ3808;Želatovice
CZ523704;CZ3809;Šumperk
CZ523917;CZ3811;Bělá pod Pradědem
CZ524891;CZ3811;Bernartice
CZ525227;CZ3811;Bílá Voda
CZ525588;CZ3809;Bludov
CZ525804;CZ3809;Bohdíkov
CZ525880;CZ3809;Bohuslavice
CZ525979;CZ3809;Bohutín
CZ526169;CZ3809;Branná
CZ526622;CZ3205;Rohozec
CZ528196;CZ3205;Podveky
CZ529303;CZ3201;Benešov
CZ529451;CZ3201;Bystřice
CZ529478;CZ3201;Čakov
CZ529486;CZ3201;Čechtice
CZ529516;CZ3201;Čerčany
CZ529524;CZ3205;Čejkovice
CZ529532;CZ3201;Červený Újezd
CZ529541;CZ3201;Český Šternberk
CZ529559;CZ3205;Dobrovítov
CZ529567;CZ3201;Čtyřkoly
CZ529575;CZ3206;Medonosy
CZ529583;CZ3206;Tupadly
CZ529591;CZ3207;Sedlec
CZ529605;CZ3207;Rokytá
CZ529613;CZ3207;Josefův Důl
CZ529621;CZ3201;Divišov
CZ529630;CZ3208;Kostomlátky
CZ529648;CZ3201;Dolní Kralovice
CZ529656;CZ3209;Pětihosty
CZ529664;CZ3211;Těchařovice
CZ529672;CZ3211;Bezděkov pod Třemšínem
CZ529681;CZ3211;Koupě
CZ529699;CZ3212;Velká Chmelištná
CZ529702;CZ3201;Heřmaničky
CZ529711;CZ3212;Drahouš
CZ529729;CZ3301;Kvítkovice
CZ529737;CZ3201;Hulice
CZ529745;CZ3201;Hvězdonice
CZ529753;CZ3303;Dívčí Kopy
CZ529761;CZ3303;Žďár
CZ529770;CZ3201;Chlum
CZ529788;CZ3201;Chmelná
CZ529796;CZ3201;Chocerady
CZ529818;CZ3201;Chotýšany
CZ529826;CZ3304;Čelistná
CZ529834;CZ3304;Mezná
CZ529842;CZ3201;Jankov
CZ529851;CZ3201;Javorník
CZ529869;CZ3304;Důl
CZ529877;CZ3305;Okrouhlá
CZ529885;CZ3305;Stehlovice
CZ529893;CZ3306;Nicov
CZ529907;CZ3201;Keblov
CZ529915;CZ3306;Vrbice
CZ529923;CZ3306;Žárovná
CZ529931;CZ3201;Kondrac
CZ529940;CZ3201;Kozmice
CZ529958;CZ3201;Krhanice
CZ529966;CZ3307;Buzice
CZ529974;CZ3201;Krňany
CZ529982;CZ3307;Chlum
CZ529991;CZ3201;Křečovice
CZ530000;CZ3201;Křivsoudov
CZ530018;CZ3307;Březí
CZ530026;CZ3201;Kuňovice
CZ530034;CZ3307;Stožice
CZ530042;CZ3308;Katov
CZ530051;CZ3201;Lešany
CZ530069;CZ3201;Libež
CZ530085;CZ3404;Bukovník
CZ530093;CZ3201;Loket
CZ530107;CZ3201;Louňovice pod Blaníkem
CZ530115;CZ3201;Maršovice
CZ530123;CZ3404;Dobršín
CZ530131;CZ3406;Přestavlky
CZ530140;CZ3406;Milínov
CZ530158;CZ3201;Mezno
CZ530166;CZ3201;Miličín
CZ530174;CZ3201;Miřetice
CZ530182;CZ3406;Žákava
CZ530191;CZ3201;Mnichovice
CZ530204;CZ3201;Mrač
CZ530212;CZ3201;Načeradec
CZ530221;CZ3407;Hněvnice
CZ530239;CZ3407;Bílov
CZ530247;CZ3407;Potvorov
CZ530263;CZ3201;Nespeky
CZ530271;CZ3407;Sedlec
CZ530280;CZ3407;Vysoká Libyně
CZ530298;CZ3201;Netvořice
CZ530301;CZ3201;Neustupov
CZ530310;CZ3201;Neveklov
CZ530328;CZ3407;Čerňovice
CZ530336;CZ3407;Pláně
CZ530344;CZ3201;Olbramovice
CZ530352;CZ3201;Ostředek
CZ530361;CZ3408;Kařízek
CZ530379;CZ3408;Drahoňův Újezd
CZ530387;CZ3501;Radvanec
CZ530395;CZ3502;Janská
CZ530409;CZ3201;Petroupim
CZ530417;CZ3502;Doubice
CZ530425;CZ3504;Dalešice
CZ530433;CZ3505;Kunratice
CZ530441;CZ3201;Poříčí nad Sázavou
CZ530450;CZ3201;Postupice
CZ530468;CZ3505;Dlouhý Most
CZ530476;CZ3201;Pravonín
CZ530484;CZ3505;Jeřmanice
CZ530492;CZ3201;Přestavlky u Čerčan
CZ530506;CZ3506;Miřejovice
CZ530514;CZ3201;Psáře
CZ530522;CZ3201;Rabyně
CZ530531;CZ3201;Radošovice
CZ530549;CZ3201;Rataje
CZ530557;CZ3507;Kozly
CZ530565;CZ3507;Želkovice
CZ530573;CZ3211;Sedlec-Prčice
CZ530581;CZ3507;Čeradice
CZ530590;CZ3507;Libočany
CZ530603;CZ3507;Zálužice
CZ530611;CZ3201;Smilkov
CZ530620;CZ3510;Přestanov
CZ530638;CZ3201;Soběhrdy
CZ530646;CZ3601;Hurtova Lhota
CZ530654;CZ3601;Vysoká
CZ530662;CZ3601;Ždírec
CZ530671;CZ3602;Pšánky
CZ530689;CZ3201;Struhařov
CZ530697;CZ3603;Úherčice
CZ530701;CZ3201;Střezimíř
CZ530719;CZ3201;Studený
CZ530727;CZ3809;Brníčko
CZ530735;CZ3604;Staré Hrady
CZ530743;CZ3201;Bílkovice
CZ530751;CZ3201;Tehov
CZ530760;CZ3201;Teplýšovice
CZ530778;CZ3201;Tichonice
CZ530786;CZ3605;Říkov
CZ530794;CZ3606;Trnávka
CZ530808;CZ3610;Královec
CZ530816;CZ3201;Trhový Štěpánov
CZ530824;CZ3701;Velenov
CZ530832;CZ3205;Brambory
CZ530841;CZ3201;Týnec nad Sázavou
CZ530859;CZ3205;Semtěš
CZ530867;CZ3201;Veliš
CZ530875;CZ3205;Starkoč
CZ530883;CZ3201;Vlašim
CZ530891;CZ3201;Vojkov
CZ530905;CZ3201;Votice
CZ530913;CZ3201;Vracovice
CZ530921;CZ3201;Vranov
CZ530930;CZ3205;Štipoklasy
CZ530948;CZ3201;Vrchotovy Janovice
CZ530956;CZ3205;Opatovice I
CZ530964;CZ3205;Bludov
CZ530972;CZ3205;Třebětín
CZ530981;CZ3205;Třebešice
CZ530999;CZ3205;Močovice
CZ531006;CZ3701;Ludíkov
CZ531014;CZ3205;Vodranty
CZ531022;CZ3201;Zdislavice
CZ531031;CZ3201;Kamberk
CZ531049;CZ3201;Zvěstov
CZ531057;CZ3202;Beroun
CZ531065;CZ3205;Souňov
CZ531073;CZ3202;Běštín
CZ531081;CZ3202;Broumy
CZ531090;CZ3202;Březová
CZ531103;CZ3202;Bubovice
CZ531111;CZ3205;Bernardov
CZ531120;CZ3202;Bzová
CZ531138;CZ3202;Cerhovice
CZ531146;CZ3210;Drahelčice
CZ531154;CZ3202;Drozdov
CZ531162;CZ3202;Felbabka
CZ531171;CZ3202;Hlásná Třebaň
CZ531189;CZ3202;Hořovice
CZ531197;CZ3205;Hlízov
CZ531201;CZ3202;Hostomice
CZ531219;CZ3202;Hředle
CZ531227;CZ3202;Hudlice
CZ531235;CZ3202;Hvozdec
CZ531243;CZ3202;Hýskov
CZ531251;CZ3202;Chaloupky
CZ531260;CZ3205;Dolní Pohleď
CZ531278;CZ3205;Paběnice
CZ531286;CZ3205;Bratčice
CZ531294;CZ3202;Chyňava
CZ531308;CZ3202;Jivina
CZ531316;CZ3202;Karlštejn
CZ531324;CZ3202;Komárov
CZ531332;CZ3202;Koněprusy
CZ531341;CZ3205;Drobovice
CZ531359;CZ3205;Horky
CZ531367;CZ3205;Adamov
CZ531375;CZ3202;Kublov
CZ531383;CZ3205;Schořov
CZ531391;CZ3205;Sudějov
CZ531405;CZ3205;Kobylnice
CZ531413;CZ3205;Hraběšín
CZ531421;CZ3205;Šebestěnice
CZ531430;CZ3205;Horka I
CZ531448;CZ3202;Libomyšl
CZ531456;CZ3202;Liteň
CZ531464;CZ3202;Loděnice
CZ531472;CZ3202;Lochovice
CZ531481;CZ3205;Horušice
CZ531499;CZ3206;Hostín
CZ531502;CZ3206;Liblice
CZ531511;CZ3206;Zlončice
CZ531529;CZ3202;Měňany
CZ531537;CZ3202;Mezouň
CZ531545;CZ3202;Mořina
CZ531553;CZ3209;Konětopy
CZ531561;CZ3206;Tuhaň
CZ531570;CZ3206;Dobřeň
CZ531588;CZ3202;Neumětely
CZ531596;CZ3202;Nižbor
CZ531600;CZ3202;Nový Jáchymov
CZ531618;CZ3210;Nučice
CZ531626;CZ3202;Olešná
CZ531634;CZ3202;Osek
CZ531642;CZ3202;Osov
CZ531651;CZ3206;Kanina
CZ531669;CZ3202;Otročiněves
CZ531677;CZ3206;Lobeč
CZ531685;CZ3202;Podluhy
CZ531693;CZ3202;Praskolesy
CZ531707;CZ3206;Nosálov
CZ531715;CZ3202;Rpety
CZ531723;CZ3210;Rudná
CZ531731;CZ3206;Stránka
CZ531740;CZ3202;Skuhrov
CZ531758;CZ3202;Srbsko
CZ531766;CZ3202;Stašov
CZ531774;CZ3206;Kadlín
CZ531782;CZ3202;Suchomasty
CZ531791;CZ3202;Svatá
CZ531804;CZ3202;Svatý Jan pod Skalou
CZ531812;CZ3202;Svinaře
CZ531821;CZ3210;Tachlovice
CZ531839;CZ3202;Tetín
CZ531847;CZ3202;Tlustice
CZ531855;CZ3202;Tmaň
CZ531863;CZ3206;Nedomice
CZ531871;CZ3206;Jeviněves
CZ531880;CZ3202;Trubská
CZ531898;CZ3206;Lhotka
CZ531901;CZ3202;Újezd
CZ531910;CZ3202;Velký Chlumec
CZ531928;CZ3206;Hostín u Vojkovic
CZ531936;CZ3206;Vidim
CZ531944;CZ3202;Vráž
CZ531952;CZ3202;Všeradice
CZ531961;CZ3202;Vysoký Újezd
CZ531979;CZ3202;Zadní Třebaň
CZ531987;CZ3206;Dolní Zimoř
CZ531995;CZ3202;Zaječov
CZ532002;CZ3202;Záluží
CZ532011;CZ3202;Zdice
CZ532029;CZ3202;Žebrák
CZ532037;CZ3201;Chrášťany
CZ532045;CZ3201;Chlístov
CZ532053;CZ3203;Kladno
CZ532061;CZ3201;Václavice
CZ532070;CZ3203;Běloky
CZ532088;CZ3203;Beřovice
CZ532096;CZ3201;Borovnice
CZ532100;CZ3203;Blevice
CZ532118;CZ3203;Brandýsek
CZ532126;CZ3203;Braškov
CZ532134;CZ3201;Ješetice
CZ532142;CZ3203;Bratronice
CZ532151;CZ3201;Drahňovice
CZ532169;CZ3203;Buštěhrad
CZ532177;CZ3203;Tuřany
CZ532185;CZ3203;Cvrčovice
CZ532193;CZ3201;Lštění
CZ532207;CZ3203;Černuc
CZ532215;CZ3210;Červený Újezd
CZ532223;CZ3203;Doksy
CZ532231;CZ3201;Slověnice
CZ532258;CZ3201;Litichovice
CZ532266;CZ3201;Všechlapy
CZ532274;CZ3203;Družec
CZ532282;CZ3203;Dřetovice
CZ532291;CZ3203;Dřínov
CZ532304;CZ3201;Třebešice
CZ532312;CZ3203;Horní Bezděkov
CZ532321;CZ3203;Hořešovice
CZ532339;CZ3203;Hospozín
CZ532347;CZ3203;Hostouň
CZ532355;CZ3203;Hradečno
CZ532363;CZ3203;Hrdlív
CZ532371;CZ3203;Hřebeč
CZ532380;CZ3201;Blažejovice
CZ532398;CZ3203;Chržín
CZ532401;CZ3203;Jarpice
CZ532410;CZ3203;Jedomělice
CZ532428;CZ3203;Jemníky
CZ532436;CZ3201;Snět
CZ532444;CZ3203;Kačice
CZ532452;CZ3203;Kamenné Žehrovice
CZ532461;CZ3203;Klobuky
CZ532479;CZ3203;Kmetiněves
CZ532487;CZ3203;Knovíz
CZ532495;CZ3203;Koleč
CZ532509;CZ3201;Šetějovice
CZ532517;CZ3203;Kvílice
CZ532525;CZ3203;Kyšice
CZ532533;CZ3203;Ledce
CZ532541;CZ3201;Tomice
CZ532550;CZ3201;Ratměřice
CZ532568;CZ3201;Bernartice
CZ532576;CZ3203;Libušín
CZ532584;CZ3203;Lidice
CZ532592;CZ3201;Tisem
CZ532606;CZ3201;Choratice
CZ532614;CZ3201;Vodslivy
CZ532622;CZ3203;Makotřasy
CZ532631;CZ3203;Malé Kyšice
CZ532649;CZ3201;Popovice
CZ532657;CZ3203;Malíkovice
CZ532665;CZ3203;Neuměřice
CZ532673;CZ3206;Olovnice
CZ532681;CZ3203;Otvovice
CZ532690;CZ3201;Ctiboř
CZ532711;CZ3203;Pavlov
CZ532720;CZ3203;Pchery
CZ532738;CZ3203;Pletený Újezd
CZ532746;CZ3201;Děkanovice
CZ532754;CZ3203;Podlešín
CZ532762;CZ3203;Pozdeň
CZ532771;CZ3203;Přelíc
CZ532789;CZ3210;Ptice
CZ532797;CZ3203;Řisuty
CZ532801;CZ3203;Sazená
CZ532819;CZ3203;Slaný
CZ532827;CZ3203;Slatina
CZ532835;CZ3203;Smečno
CZ532843;CZ3201;Dunice
CZ532851;CZ3203;Stehelčeves
CZ532860;CZ3203;Stochov
CZ532878;CZ3201;Chleby
CZ532886;CZ3201;Chářovice
CZ532894;CZ3809;Bušín
CZ532908;CZ3203;Svinařov
CZ532916;CZ3203;Šlapanice
CZ532924;CZ3201;Bukovany
CZ532932;CZ3201;Hradiště
CZ532941;CZ3201;Řimovice
CZ532959;CZ3203;Třebichovice
CZ532967;CZ3203;Třebíz
CZ532975;CZ3203;Třebusice
CZ532983;CZ3203;Tuchlovice
CZ532991;CZ3210;Úhonice
CZ533009;CZ3203;Uhy
CZ533017;CZ3203;Unhošť
CZ533025;CZ3203;Velká Dobrá
CZ533033;CZ3203;Velké Přítočno
CZ533041;CZ3203;Velvary
